,logic_number,logic_name
3342,logic03343,bb_10_dev_3
3343,logic03344,bb_10_dev3_rsi80
3344,logic03345,RSI_10
3345,logic03346,sma_slope_10-5_RSI_40
3346,logic03347,sma_slope_10-5_rsi_40_macdhist_30-10
3347,logic03348,bb_10_dev_1
3348,logic03349,bb_10_dev1_rsi40
3349,logic03350,bb_10_dev_2
3350,logic03351,bb_10_dev2_rsi40
3351,logic03352,bb_10_dev_3
3352,logic03353,bb_10_dev3_rsi40
3353,logic03354,RSI_10
3354,logic03355,sma_slope_10-5_RSI_20
3355,logic03356,sma_slope_10-5_rsi_20_macdhist_30-10
3356,logic03357,bb_10_dev_1
3357,logic03358,bb_10_dev1_rsi20
3358,logic03359,bb_10_dev_2
3359,logic03360,bb_10_dev2_rsi20
3360,logic03361,bb_10_dev_3
3361,logic03362,bb_10_dev3_rsi20
3362,logic03363,RSI_10
3363,logic03364,sma_slope_10-5_RSI_10
3364,logic03365,sma_slope_10-5_rsi_10_macdhist_30-10
3365,logic03366,bb_10_dev_1
3366,logic03367,bb_10_dev1_rsi10
3367,logic03368,bb_10_dev_2
3368,logic03369,bb_10_dev2_rsi10
3369,logic03370,bb_10_dev_3
3370,logic03371,bb_10_dev3_rsi10
3371,logic03372,RSI_10
3372,logic03373,sma_slope_10-5_RSI_5
3373,logic03374,sma_slope_10-5_rsi_5_macdhist_30-10
3374,logic03375,bb_10_dev_1
3375,logic03376,bb_10_dev1_rsi5
3376,logic03377,bb_10_dev_2
3377,logic03378,bb_10_dev2_rsi5
3378,logic03379,bb_10_dev_3
3379,logic03380,bb_10_dev3_rsi5
3380,logic03381,RSI_10
3381,logic03382,sma_slope_10-5_RSI_3
3382,logic03383,sma_slope_10-5_rsi_3_macdhist_30-10
3383,logic03384,bb_10_dev_1
3384,logic03385,bb_10_dev1_rsi3
3385,logic03386,bb_10_dev_2
3386,logic03387,bb_10_dev2_rsi3
3387,logic03388,bb_10_dev_3
3388,logic03389,bb_10_dev3_rsi3
3389,logic03390,RSI_10
3390,logic03391,sma_slope_10-5_RSI_2
3391,logic03392,sma_slope_10-5_rsi_2_macdhist_30-10
3392,logic03393,bb_10_dev_1
3393,logic03394,bb_10_dev1_rsi2
3394,logic03395,bb_10_dev_2
3395,logic03396,bb_10_dev2_rsi2
3396,logic03397,bb_10_dev_3
3397,logic03398,bb_10_dev3_rsi2
3398,logic03399,MACD_30-20
3399,logic03400,sma_slope_10-5_macdhist_30-20
3400,logic03401,RSI_10
3401,logic03402,sma_slope_10-5_RSI_80
3402,logic03403,sma_slope_10-5_rsi_80_macdhist_30-20
3403,logic03404,bb_10_dev_1
3404,logic03405,bb_10_dev1_rsi80
3405,logic03406,bb_10_dev_2
3406,logic03407,bb_10_dev2_rsi80
3407,logic03408,bb_10_dev_3
3408,logic03409,bb_10_dev3_rsi80
3409,logic03410,RSI_10
3410,logic03411,sma_slope_10-5_RSI_40
3411,logic03412,sma_slope_10-5_rsi_40_macdhist_30-20
3412,logic03413,bb_10_dev_1
3413,logic03414,bb_10_dev1_rsi40
3414,logic03415,bb_10_dev_2
3415,logic03416,bb_10_dev2_rsi40
3416,logic03417,bb_10_dev_3
3417,logic03418,bb_10_dev3_rsi40
3418,logic03419,RSI_10
3419,logic03420,sma_slope_10-5_RSI_20
3420,logic03421,sma_slope_10-5_rsi_20_macdhist_30-20
3421,logic03422,bb_10_dev_1
3422,logic03423,bb_10_dev1_rsi20
3423,logic03424,bb_10_dev_2
3424,logic03425,bb_10_dev2_rsi20
3425,logic03426,bb_10_dev_3
3426,logic03427,bb_10_dev3_rsi20
3427,logic03428,RSI_10
3428,logic03429,sma_slope_10-5_RSI_10
3429,logic03430,sma_slope_10-5_rsi_10_macdhist_30-20
3430,logic03431,bb_10_dev_1
3431,logic03432,bb_10_dev1_rsi10
3432,logic03433,bb_10_dev_2
3433,logic03434,bb_10_dev2_rsi10
3434,logic03435,bb_10_dev_3
3435,logic03436,bb_10_dev3_rsi10
3436,logic03437,RSI_10
3437,logic03438,sma_slope_10-5_RSI_5
3438,logic03439,sma_slope_10-5_rsi_5_macdhist_30-20
3439,logic03440,bb_10_dev_1
3440,logic03441,bb_10_dev1_rsi5
3441,logic03442,bb_10_dev_2
3442,logic03443,bb_10_dev2_rsi5
3443,logic03444,bb_10_dev_3
3444,logic03445,bb_10_dev3_rsi5
3445,logic03446,RSI_10
3446,logic03447,sma_slope_10-5_RSI_3
3447,logic03448,sma_slope_10-5_rsi_3_macdhist_30-20
3448,logic03449,bb_10_dev_1
3449,logic03450,bb_10_dev1_rsi3
3450,logic03451,bb_10_dev_2
3451,logic03452,bb_10_dev2_rsi3
3452,logic03453,bb_10_dev_3
3453,logic03454,bb_10_dev3_rsi3
3454,logic03455,RSI_10
3455,logic03456,sma_slope_10-5_RSI_2
3456,logic03457,sma_slope_10-5_rsi_2_macdhist_30-20
3457,logic03458,bb_10_dev_1
3458,logic03459,bb_10_dev1_rsi2
3459,logic03460,bb_10_dev_2
3460,logic03461,bb_10_dev2_rsi2
3461,logic03462,bb_10_dev_3
3462,logic03463,bb_10_dev3_rsi2
3463,logic03464,MACD_20-10
3464,logic03465,sma_slope_10-5_macdhist_20-10
3465,logic03466,RSI_10
3466,logic03467,sma_slope_10-5_RSI_80
3467,logic03468,sma_slope_10-5_rsi_80_macdhist_20-10
3468,logic03469,bb_10_dev_1
3469,logic03470,bb_10_dev1_rsi80
3470,logic03471,bb_10_dev_2
3471,logic03472,bb_10_dev2_rsi80
3472,logic03473,bb_10_dev_3
3473,logic03474,bb_10_dev3_rsi80
3474,logic03475,RSI_10
3475,logic03476,sma_slope_10-5_RSI_40
3476,logic03477,sma_slope_10-5_rsi_40_macdhist_20-10
3477,logic03478,bb_10_dev_1
3478,logic03479,bb_10_dev1_rsi40
3479,logic03480,bb_10_dev_2
3480,logic03481,bb_10_dev2_rsi40
3481,logic03482,bb_10_dev_3
3482,logic03483,bb_10_dev3_rsi40
3483,logic03484,RSI_10
3484,logic03485,sma_slope_10-5_RSI_20
3485,logic03486,sma_slope_10-5_rsi_20_macdhist_20-10
3486,logic03487,bb_10_dev_1
3487,logic03488,bb_10_dev1_rsi20
3488,logic03489,bb_10_dev_2
3489,logic03490,bb_10_dev2_rsi20
3490,logic03491,bb_10_dev_3
3491,logic03492,bb_10_dev3_rsi20
3492,logic03493,RSI_10
3493,logic03494,sma_slope_10-5_RSI_10
3494,logic03495,sma_slope_10-5_rsi_10_macdhist_20-10
3495,logic03496,bb_10_dev_1
3496,logic03497,bb_10_dev1_rsi10
3497,logic03498,bb_10_dev_2
3498,logic03499,bb_10_dev2_rsi10
3499,logic03500,bb_10_dev_3
3500,logic03501,bb_10_dev3_rsi10
3501,logic03502,RSI_10
3502,logic03503,sma_slope_10-5_RSI_5
3503,logic03504,sma_slope_10-5_rsi_5_macdhist_20-10
3504,logic03505,bb_10_dev_1
3505,logic03506,bb_10_dev1_rsi5
3506,logic03507,bb_10_dev_2
3507,logic03508,bb_10_dev2_rsi5
3508,logic03509,bb_10_dev_3
3509,logic03510,bb_10_dev3_rsi5
3510,logic03511,RSI_10
3511,logic03512,sma_slope_10-5_RSI_3
3512,logic03513,sma_slope_10-5_rsi_3_macdhist_20-10
3513,logic03514,bb_10_dev_1
3514,logic03515,bb_10_dev1_rsi3
3515,logic03516,bb_10_dev_2
3516,logic03517,bb_10_dev2_rsi3
3517,logic03518,bb_10_dev_3
3518,logic03519,bb_10_dev3_rsi3
3519,logic03520,RSI_10
3520,logic03521,sma_slope_10-5_RSI_2
3521,logic03522,sma_slope_10-5_rsi_2_macdhist_20-10
3522,logic03523,bb_10_dev_1
3523,logic03524,bb_10_dev1_rsi2
3524,logic03525,bb_10_dev_2
3525,logic03526,bb_10_dev2_rsi2
3526,logic03527,bb_10_dev_3
3527,logic03528,bb_10_dev3_rsi2
3528,logic03529,sma_slope_5-2
3529,logic03530,MACD_30-10
3530,logic03531,sma_slope_5-2_macdhist_30-10
3531,logic03532,RSI_5
3532,logic03533,sma_slope_5-2_RSI_80
3533,logic03534,sma_slope_5-2_rsi_80_macdhist_30-10
3534,logic03535,bb_5_dev_1
3535,logic03536,bb_5_dev1_rsi80
3536,logic03537,bb_5_dev_2
3537,logic03538,bb_5_dev2_rsi80
3538,logic03539,bb_5_dev_3
3539,logic03540,bb_5_dev3_rsi80
3540,logic03541,RSI_5
3541,logic03542,sma_slope_5-2_RSI_40
3542,logic03543,sma_slope_5-2_rsi_40_macdhist_30-10
3543,logic03544,bb_5_dev_1
3544,logic03545,bb_5_dev1_rsi40
3545,logic03546,bb_5_dev_2
3546,logic03547,bb_5_dev2_rsi40
3547,logic03548,bb_5_dev_3
3548,logic03549,bb_5_dev3_rsi40
3549,logic03550,RSI_5
3550,logic03551,sma_slope_5-2_RSI_20
3551,logic03552,sma_slope_5-2_rsi_20_macdhist_30-10
3552,logic03553,bb_5_dev_1
3553,logic03554,bb_5_dev1_rsi20
3554,logic03555,bb_5_dev_2
3555,logic03556,bb_5_dev2_rsi20
3556,logic03557,bb_5_dev_3
3557,logic03558,bb_5_dev3_rsi20
3558,logic03559,RSI_5
3559,logic03560,sma_slope_5-2_RSI_10
3560,logic03561,sma_slope_5-2_rsi_10_macdhist_30-10
3561,logic03562,bb_5_dev_1
3562,logic03563,bb_5_dev1_rsi10
3563,logic03564,bb_5_dev_2
3564,logic03565,bb_5_dev2_rsi10
3565,logic03566,bb_5_dev_3
3566,logic03567,bb_5_dev3_rsi10
3567,logic03568,RSI_5
3568,logic03569,sma_slope_5-2_RSI_5
3569,logic03570,sma_slope_5-2_rsi_5_macdhist_30-10
3570,logic03571,bb_5_dev_1
3571,logic03572,bb_5_dev1_rsi5
3572,logic03573,bb_5_dev_2
3573,logic03574,bb_5_dev2_rsi5
3574,logic03575,bb_5_dev_3
3575,logic03576,bb_5_dev3_rsi5
3576,logic03577,RSI_5
3577,logic03578,sma_slope_5-2_RSI_3
3578,logic03579,sma_slope_5-2_rsi_3_macdhist_30-10
3579,logic03580,bb_5_dev_1
3580,logic03581,bb_5_dev1_rsi3
3581,logic03582,bb_5_dev_2
3582,logic03583,bb_5_dev2_rsi3
3583,logic03584,bb_5_dev_3
3584,logic03585,bb_5_dev3_rsi3
3585,logic03586,RSI_5
3586,logic03587,sma_slope_5-2_RSI_2
3587,logic03588,sma_slope_5-2_rsi_2_macdhist_30-10
3588,logic03589,bb_5_dev_1
3589,logic03590,bb_5_dev1_rsi2
3590,logic03591,bb_5_dev_2
3591,logic03592,bb_5_dev2_rsi2
3592,logic03593,bb_5_dev_3
3593,logic03594,bb_5_dev3_rsi2
3594,logic03595,MACD_30-20
3595,logic03596,sma_slope_5-2_macdhist_30-20
3596,logic03597,RSI_5
3597,logic03598,sma_slope_5-2_RSI_80
3598,logic03599,sma_slope_5-2_rsi_80_macdhist_30-20
3599,logic03600,bb_5_dev_1
3600,logic03601,bb_5_dev1_rsi80
3601,logic03602,bb_5_dev_2
3602,logic03603,bb_5_dev2_rsi80
3603,logic03604,bb_5_dev_3
3604,logic03605,bb_5_dev3_rsi80
3605,logic03606,RSI_5
3606,logic03607,sma_slope_5-2_RSI_40
3607,logic03608,sma_slope_5-2_rsi_40_macdhist_30-20
3608,logic03609,bb_5_dev_1
3609,logic03610,bb_5_dev1_rsi40
3610,logic03611,bb_5_dev_2
3611,logic03612,bb_5_dev2_rsi40
3612,logic03613,bb_5_dev_3
3613,logic03614,bb_5_dev3_rsi40
3614,logic03615,RSI_5
3615,logic03616,sma_slope_5-2_RSI_20
3616,logic03617,sma_slope_5-2_rsi_20_macdhist_30-20
3617,logic03618,bb_5_dev_1
3618,logic03619,bb_5_dev1_rsi20
3619,logic03620,bb_5_dev_2
3620,logic03621,bb_5_dev2_rsi20
3621,logic03622,bb_5_dev_3
3622,logic03623,bb_5_dev3_rsi20
3623,logic03624,RSI_5
3624,logic03625,sma_slope_5-2_RSI_10
3625,logic03626,sma_slope_5-2_rsi_10_macdhist_30-20
3626,logic03627,bb_5_dev_1
3627,logic03628,bb_5_dev1_rsi10
3628,logic03629,bb_5_dev_2
3629,logic03630,bb_5_dev2_rsi10
3630,logic03631,bb_5_dev_3
3631,logic03632,bb_5_dev3_rsi10
3632,logic03633,RSI_5
3633,logic03634,sma_slope_5-2_RSI_5
3634,logic03635,sma_slope_5-2_rsi_5_macdhist_30-20
3635,logic03636,bb_5_dev_1
3636,logic03637,bb_5_dev1_rsi5
3637,logic03638,bb_5_dev_2
3638,logic03639,bb_5_dev2_rsi5
3639,logic03640,bb_5_dev_3
3640,logic03641,bb_5_dev3_rsi5
3641,logic03642,RSI_5
3642,logic03643,sma_slope_5-2_RSI_3
3643,logic03644,sma_slope_5-2_rsi_3_macdhist_30-20
3644,logic03645,bb_5_dev_1
3645,logic03646,bb_5_dev1_rsi3
3646,logic03647,bb_5_dev_2
3647,logic03648,bb_5_dev2_rsi3
3648,logic03649,bb_5_dev_3
3649,logic03650,bb_5_dev3_rsi3
3650,logic03651,RSI_5
3651,logic03652,sma_slope_5-2_RSI_2
3652,logic03653,sma_slope_5-2_rsi_2_macdhist_30-20
3653,logic03654,bb_5_dev_1
3654,logic03655,bb_5_dev1_rsi2
3655,logic03656,bb_5_dev_2
3656,logic03657,bb_5_dev2_rsi2
3657,logic03658,bb_5_dev_3
3658,logic03659,bb_5_dev3_rsi2
3659,logic03660,MACD_20-10
3660,logic03661,sma_slope_5-2_macdhist_20-10
3661,logic03662,RSI_5
3662,logic03663,sma_slope_5-2_RSI_80
3663,logic03664,sma_slope_5-2_rsi_80_macdhist_20-10
3664,logic03665,bb_5_dev_1
3665,logic03666,bb_5_dev1_rsi80
3666,logic03667,bb_5_dev_2
3667,logic03668,bb_5_dev2_rsi80
3668,logic03669,bb_5_dev_3
3669,logic03670,bb_5_dev3_rsi80
3670,logic03671,RSI_5
3671,logic03672,sma_slope_5-2_RSI_40
3672,logic03673,sma_slope_5-2_rsi_40_macdhist_20-10
3673,logic03674,bb_5_dev_1
3674,logic03675,bb_5_dev1_rsi40
3675,logic03676,bb_5_dev_2
3676,logic03677,bb_5_dev2_rsi40
3677,logic03678,bb_5_dev_3
3678,logic03679,bb_5_dev3_rsi40
3679,logic03680,RSI_5
3680,logic03681,sma_slope_5-2_RSI_20
3681,logic03682,sma_slope_5-2_rsi_20_macdhist_20-10
3682,logic03683,bb_5_dev_1
3683,logic03684,bb_5_dev1_rsi20
3684,logic03685,bb_5_dev_2
3685,logic03686,bb_5_dev2_rsi20
3686,logic03687,bb_5_dev_3
3687,logic03688,bb_5_dev3_rsi20
3688,logic03689,RSI_5
3689,logic03690,sma_slope_5-2_RSI_10
3690,logic03691,sma_slope_5-2_rsi_10_macdhist_20-10
3691,logic03692,bb_5_dev_1
3692,logic03693,bb_5_dev1_rsi10
3693,logic03694,bb_5_dev_2
3694,logic03695,bb_5_dev2_rsi10
3695,logic03696,bb_5_dev_3
3696,logic03697,bb_5_dev3_rsi10
3697,logic03698,RSI_5
3698,logic03699,sma_slope_5-2_RSI_5
3699,logic03700,sma_slope_5-2_rsi_5_macdhist_20-10
3700,logic03701,bb_5_dev_1
3701,logic03702,bb_5_dev1_rsi5
3702,logic03703,bb_5_dev_2
3703,logic03704,bb_5_dev2_rsi5
3704,logic03705,bb_5_dev_3
3705,logic03706,bb_5_dev3_rsi5
3706,logic03707,RSI_5
3707,logic03708,sma_slope_5-2_RSI_3
3708,logic03709,sma_slope_5-2_rsi_3_macdhist_20-10
3709,logic03710,bb_5_dev_1
3710,logic03711,bb_5_dev1_rsi3
3711,logic03712,bb_5_dev_2
3712,logic03713,bb_5_dev2_rsi3
3713,logic03714,bb_5_dev_3
3714,logic03715,bb_5_dev3_rsi3
3715,logic03716,RSI_5
3716,logic03717,sma_slope_5-2_RSI_2
3717,logic03718,sma_slope_5-2_rsi_2_macdhist_20-10
3718,logic03719,bb_5_dev_1
3719,logic03720,bb_5_dev1_rsi2
3720,logic03721,bb_5_dev_2
3721,logic03722,bb_5_dev2_rsi2
3722,logic03723,bb_5_dev_3
3723,logic03724,bb_5_dev3_rsi2
3724,logic03725,sma_slope_5-3
3725,logic03726,MACD_30-10
3726,logic03727,sma_slope_5-3_macdhist_30-10
3727,logic03728,RSI_5
3728,logic03729,sma_slope_5-3_RSI_80
3729,logic03730,sma_slope_5-3_rsi_80_macdhist_30-10
3730,logic03731,bb_5_dev_1
3731,logic03732,bb_5_dev1_rsi80
3732,logic03733,bb_5_dev_2
3733,logic03734,bb_5_dev2_rsi80
3734,logic03735,bb_5_dev_3
3735,logic03736,bb_5_dev3_rsi80
3736,logic03737,RSI_5
3737,logic03738,sma_slope_5-3_RSI_40
3738,logic03739,sma_slope_5-3_rsi_40_macdhist_30-10
3739,logic03740,bb_5_dev_1
3740,logic03741,bb_5_dev1_rsi40
3741,logic03742,bb_5_dev_2
3742,logic03743,bb_5_dev2_rsi40
3743,logic03744,bb_5_dev_3
3744,logic03745,bb_5_dev3_rsi40
3745,logic03746,RSI_5
3746,logic03747,sma_slope_5-3_RSI_20
3747,logic03748,sma_slope_5-3_rsi_20_macdhist_30-10
3748,logic03749,bb_5_dev_1
3749,logic03750,bb_5_dev1_rsi20
3750,logic03751,bb_5_dev_2
3751,logic03752,bb_5_dev2_rsi20
3752,logic03753,bb_5_dev_3
3753,logic03754,bb_5_dev3_rsi20
3754,logic03755,RSI_5
3755,logic03756,sma_slope_5-3_RSI_10
3756,logic03757,sma_slope_5-3_rsi_10_macdhist_30-10
3757,logic03758,bb_5_dev_1
3758,logic03759,bb_5_dev1_rsi10
3759,logic03760,bb_5_dev_2
3760,logic03761,bb_5_dev2_rsi10
3761,logic03762,bb_5_dev_3
3762,logic03763,bb_5_dev3_rsi10
3763,logic03764,RSI_5
3764,logic03765,sma_slope_5-3_RSI_5
3765,logic03766,sma_slope_5-3_rsi_5_macdhist_30-10
3766,logic03767,bb_5_dev_1
3767,logic03768,bb_5_dev1_rsi5
3768,logic03769,bb_5_dev_2
3769,logic03770,bb_5_dev2_rsi5
3770,logic03771,bb_5_dev_3
3771,logic03772,bb_5_dev3_rsi5
3772,logic03773,RSI_5
3773,logic03774,sma_slope_5-3_RSI_3
3774,logic03775,sma_slope_5-3_rsi_3_macdhist_30-10
3775,logic03776,bb_5_dev_1
3776,logic03777,bb_5_dev1_rsi3
3777,logic03778,bb_5_dev_2
3778,logic03779,bb_5_dev2_rsi3
3779,logic03780,bb_5_dev_3
3780,logic03781,bb_5_dev3_rsi3
3781,logic03782,RSI_5
3782,logic03783,sma_slope_5-3_RSI_2
3783,logic03784,sma_slope_5-3_rsi_2_macdhist_30-10
3784,logic03785,bb_5_dev_1
3785,logic03786,bb_5_dev1_rsi2
3786,logic03787,bb_5_dev_2
3787,logic03788,bb_5_dev2_rsi2
3788,logic03789,bb_5_dev_3
3789,logic03790,bb_5_dev3_rsi2
3790,logic03791,MACD_30-20
3791,logic03792,sma_slope_5-3_macdhist_30-20
3792,logic03793,RSI_5
3793,logic03794,sma_slope_5-3_RSI_80
3794,logic03795,sma_slope_5-3_rsi_80_macdhist_30-20
3795,logic03796,bb_5_dev_1
3796,logic03797,bb_5_dev1_rsi80
3797,logic03798,bb_5_dev_2
3798,logic03799,bb_5_dev2_rsi80
3799,logic03800,bb_5_dev_3
3800,logic03801,bb_5_dev3_rsi80
3801,logic03802,RSI_5
3802,logic03803,sma_slope_5-3_RSI_40
3803,logic03804,sma_slope_5-3_rsi_40_macdhist_30-20
3804,logic03805,bb_5_dev_1
3805,logic03806,bb_5_dev1_rsi40
3806,logic03807,bb_5_dev_2
3807,logic03808,bb_5_dev2_rsi40
3808,logic03809,bb_5_dev_3
3809,logic03810,bb_5_dev3_rsi40
3810,logic03811,RSI_5
3811,logic03812,sma_slope_5-3_RSI_20
3812,logic03813,sma_slope_5-3_rsi_20_macdhist_30-20
3813,logic03814,bb_5_dev_1
3814,logic03815,bb_5_dev1_rsi20
3815,logic03816,bb_5_dev_2
3816,logic03817,bb_5_dev2_rsi20
3817,logic03818,bb_5_dev_3
3818,logic03819,bb_5_dev3_rsi20
3819,logic03820,RSI_5
3820,logic03821,sma_slope_5-3_RSI_10
3821,logic03822,sma_slope_5-3_rsi_10_macdhist_30-20
3822,logic03823,bb_5_dev_1
3823,logic03824,bb_5_dev1_rsi10
3824,logic03825,bb_5_dev_2
3825,logic03826,bb_5_dev2_rsi10
3826,logic03827,bb_5_dev_3
3827,logic03828,bb_5_dev3_rsi10
3828,logic03829,RSI_5
3829,logic03830,sma_slope_5-3_RSI_5
3830,logic03831,sma_slope_5-3_rsi_5_macdhist_30-20
3831,logic03832,bb_5_dev_1
3832,logic03833,bb_5_dev1_rsi5
3833,logic03834,bb_5_dev_2
3834,logic03835,bb_5_dev2_rsi5
3835,logic03836,bb_5_dev_3
3836,logic03837,bb_5_dev3_rsi5
3837,logic03838,RSI_5
3838,logic03839,sma_slope_5-3_RSI_3
3839,logic03840,sma_slope_5-3_rsi_3_macdhist_30-20
3840,logic03841,bb_5_dev_1
3841,logic03842,bb_5_dev1_rsi3
3842,logic03843,bb_5_dev_2
3843,logic03844,bb_5_dev2_rsi3
3844,logic03845,bb_5_dev_3
3845,logic03846,bb_5_dev3_rsi3
3846,logic03847,RSI_5
3847,logic03848,sma_slope_5-3_RSI_2
3848,logic03849,sma_slope_5-3_rsi_2_macdhist_30-20
3849,logic03850,bb_5_dev_1
3850,logic03851,bb_5_dev1_rsi2
3851,logic03852,bb_5_dev_2
3852,logic03853,bb_5_dev2_rsi2
3853,logic03854,bb_5_dev_3
3854,logic03855,bb_5_dev3_rsi2
3855,logic03856,MACD_20-10
3856,logic03857,sma_slope_5-3_macdhist_20-10
3857,logic03858,RSI_5
3858,logic03859,sma_slope_5-3_RSI_80
3859,logic03860,sma_slope_5-3_rsi_80_macdhist_20-10
3860,logic03861,bb_5_dev_1
3861,logic03862,bb_5_dev1_rsi80
3862,logic03863,bb_5_dev_2
3863,logic03864,bb_5_dev2_rsi80
3864,logic03865,bb_5_dev_3
3865,logic03866,bb_5_dev3_rsi80
3866,logic03867,RSI_5
3867,logic03868,sma_slope_5-3_RSI_40
3868,logic03869,sma_slope_5-3_rsi_40_macdhist_20-10
3869,logic03870,bb_5_dev_1
3870,logic03871,bb_5_dev1_rsi40
3871,logic03872,bb_5_dev_2
3872,logic03873,bb_5_dev2_rsi40
3873,logic03874,bb_5_dev_3
3874,logic03875,bb_5_dev3_rsi40
3875,logic03876,RSI_5
3876,logic03877,sma_slope_5-3_RSI_20
3877,logic03878,sma_slope_5-3_rsi_20_macdhist_20-10
3878,logic03879,bb_5_dev_1
3879,logic03880,bb_5_dev1_rsi20
3880,logic03881,bb_5_dev_2
3881,logic03882,bb_5_dev2_rsi20
3882,logic03883,bb_5_dev_3
3883,logic03884,bb_5_dev3_rsi20
3884,logic03885,RSI_5
3885,logic03886,sma_slope_5-3_RSI_10
3886,logic03887,sma_slope_5-3_rsi_10_macdhist_20-10
3887,logic03888,bb_5_dev_1
3888,logic03889,bb_5_dev1_rsi10
3889,logic03890,bb_5_dev_2
3890,logic03891,bb_5_dev2_rsi10
3891,logic03892,bb_5_dev_3
3892,logic03893,bb_5_dev3_rsi10
3893,logic03894,RSI_5
3894,logic03895,sma_slope_5-3_RSI_5
3895,logic03896,sma_slope_5-3_rsi_5_macdhist_20-10
3896,logic03897,bb_5_dev_1
3897,logic03898,bb_5_dev1_rsi5
3898,logic03899,bb_5_dev_2
3899,logic03900,bb_5_dev2_rsi5
3900,logic03901,bb_5_dev_3
3901,logic03902,bb_5_dev3_rsi5
3902,logic03903,RSI_5
3903,logic03904,sma_slope_5-3_RSI_3
3904,logic03905,sma_slope_5-3_rsi_3_macdhist_20-10
3905,logic03906,bb_5_dev_1
3906,logic03907,bb_5_dev1_rsi3
3907,logic03908,bb_5_dev_2
3908,logic03909,bb_5_dev2_rsi3
3909,logic03910,bb_5_dev_3
3910,logic03911,bb_5_dev3_rsi3
3911,logic03912,RSI_5
3912,logic03913,sma_slope_5-3_RSI_2
3913,logic03914,sma_slope_5-3_rsi_2_macdhist_20-10
3914,logic03915,bb_5_dev_1
3915,logic03916,bb_5_dev1_rsi2
3916,logic03917,bb_5_dev_2
3917,logic03918,bb_5_dev2_rsi2
3918,logic03919,bb_5_dev_3
3919,logic03920,bb_5_dev3_rsi2
3920,logic03921,sma_slope_3-2
3921,logic03922,MACD_30-10
3922,logic03923,sma_slope_3-2_macdhist_30-10
3923,logic03924,RSI_3
3924,logic03925,sma_slope_3-2_RSI_80
3925,logic03926,sma_slope_3-2_rsi_80_macdhist_30-10
3926,logic03927,bb_3_dev_1
3927,logic03928,bb_3_dev1_rsi80
3928,logic03929,bb_3_dev_2
3929,logic03930,bb_3_dev2_rsi80
3930,logic03931,bb_3_dev_3
3931,logic03932,bb_3_dev3_rsi80
3932,logic03933,RSI_3
3933,logic03934,sma_slope_3-2_RSI_40
3934,logic03935,sma_slope_3-2_rsi_40_macdhist_30-10
3935,logic03936,bb_3_dev_1
3936,logic03937,bb_3_dev1_rsi40
3937,logic03938,bb_3_dev_2
3938,logic03939,bb_3_dev2_rsi40
3939,logic03940,bb_3_dev_3
3940,logic03941,bb_3_dev3_rsi40
3941,logic03942,RSI_3
3942,logic03943,sma_slope_3-2_RSI_20
3943,logic03944,sma_slope_3-2_rsi_20_macdhist_30-10
3944,logic03945,bb_3_dev_1
3945,logic03946,bb_3_dev1_rsi20
3946,logic03947,bb_3_dev_2
3947,logic03948,bb_3_dev2_rsi20
3948,logic03949,bb_3_dev_3
3949,logic03950,bb_3_dev3_rsi20
3950,logic03951,RSI_3
3951,logic03952,sma_slope_3-2_RSI_10
3952,logic03953,sma_slope_3-2_rsi_10_macdhist_30-10
3953,logic03954,bb_3_dev_1
3954,logic03955,bb_3_dev1_rsi10
3955,logic03956,bb_3_dev_2
3956,logic03957,bb_3_dev2_rsi10
3957,logic03958,bb_3_dev_3
3958,logic03959,bb_3_dev3_rsi10
3959,logic03960,RSI_3
3960,logic03961,sma_slope_3-2_RSI_5
3961,logic03962,sma_slope_3-2_rsi_5_macdhist_30-10
3962,logic03963,bb_3_dev_1
3963,logic03964,bb_3_dev1_rsi5
3964,logic03965,bb_3_dev_2
3965,logic03966,bb_3_dev2_rsi5
3966,logic03967,bb_3_dev_3
3967,logic03968,bb_3_dev3_rsi5
3968,logic03969,RSI_3
3969,logic03970,sma_slope_3-2_RSI_3
3970,logic03971,sma_slope_3-2_rsi_3_macdhist_30-10
3971,logic03972,bb_3_dev_1
3972,logic03973,bb_3_dev1_rsi3
3973,logic03974,bb_3_dev_2
3974,logic03975,bb_3_dev2_rsi3
3975,logic03976,bb_3_dev_3
3976,logic03977,bb_3_dev3_rsi3
3977,logic03978,RSI_3
3978,logic03979,sma_slope_3-2_RSI_2
3979,logic03980,sma_slope_3-2_rsi_2_macdhist_30-10
3980,logic03981,bb_3_dev_1
3981,logic03982,bb_3_dev1_rsi2
3982,logic03983,bb_3_dev_2
3983,logic03984,bb_3_dev2_rsi2
3984,logic03985,bb_3_dev_3
3985,logic03986,bb_3_dev3_rsi2
3986,logic03987,MACD_30-20
3987,logic03988,sma_slope_3-2_macdhist_30-20
3988,logic03989,RSI_3
3989,logic03990,sma_slope_3-2_RSI_80
3990,logic03991,sma_slope_3-2_rsi_80_macdhist_30-20
3991,logic03992,bb_3_dev_1
3992,logic03993,bb_3_dev1_rsi80
3993,logic03994,bb_3_dev_2
3994,logic03995,bb_3_dev2_rsi80
3995,logic03996,bb_3_dev_3
3996,logic03997,bb_3_dev3_rsi80
3997,logic03998,RSI_3
3998,logic03999,sma_slope_3-2_RSI_40
3999,logic04000,sma_slope_3-2_rsi_40_macdhist_30-20
4000,logic04001,bb_3_dev_1
